iter	Passed	Remaining
14311	201964	221381
14312	201974	221363
14313	201986	221346
14314	201998	221330
14315	202015	221319
14316	202026	221302
14317	202041	221288
14318	202057	221276
14319	202076	221267
14320	202098	221262
14321	202121	221257
14322	202150	221260
14323	202178	221261
14324	202204	221260
14325	202231	221260
14326	202244	221245
14327	202258	221230
14328	202276	221221
14329	202285	221201
14330	202301	221189
14331	202313	221172
14332	202325	221156
14333	202337	221139
14334	202350	221124
14335	202365	221111
14336	202382	221100
14337	202400	221090
14338	202421	221083
14339	202434	221068
14340	202453	221059
14341	202474	221053
14342	202503	221055
14343	202529	221054
14344	202550	221047
14345	202570	221039
14346	202594	221036
14347	202613	221027
14348	202641	221028
14349	202654	221013
14350	202667	220998
14351	202676	220978
14352	202689	220962
14353	202699	220944
14354	202709	220926
14355	202725	220913
14356	202741	220901
14357	202756	220888
14358	202772	220875
14359	202792	220868
14360	202818	220867
14361	202834	220855
14362	202850	220843
14363	202874	220839
14364	202902	220840
14365	202918	220828
14366	202935	220818
14367	202952	220807
14368	202968	220794
14369	202977	220775
14370	202989	220759
14371	203002	220743
14372	203015	220728
14373	203028	220712
14374	203042	220698
14375	203055	220682
14376	203066	220665
14377	203076	220647
14378	203088	220630
14379	203109	220623
14380	203127	220613
14381	203153	220613
14382	203173	220604
14383	203193	220597
14384	203210	220586
14385	203226	220574
14386	203251	220572
14387	203268	220560
14388	203288	220552
14389	203303	220540
14390	203317	220525
14391	203333	220513
14392	203345	220496
14393	203356	220479
14394	203370	220465
14395	203382	220448
14396	203395	220433
14397	203409	220419
14398	203419	220400
14399	203435	220388
14400	203456	220381
14401	203471	220368
14402	203489	220358
14403	203507	220348
14404	203529	220342
14405	203553	220339
14406	203574	220332
14407	203596	220327
14408	203607	220310
14409	203630	220304
14410	203647	220293
14411	203657	220275
14412	203671	220260
14413	203685	220247
14414	203699	220232
14415	203710	220215
14416	203724	220201
14417	203741	220189
14418	203752	220172
14419	203763	220155
14420	203783	220146
14421	203805	220141
14422	203830	220139
14423	203853	220135
14424	203872	220125
14425	203891	220116
14426	203921	220119
14427	203945	220116
14428	203967	220110
14429	203980	220095
14430	203998	220085
14431	204010	220068
14432	204023	220053
14433	204046	220048
14434	204055	220029
14435	204070	220015
14436	204087	220004
14437	204100	219989
14438	204112	219973
14439	204130	219963
14440	204149	219954
14441	204170	219947
14442	204184	219933
14443	204199	219919
14444	204223	219916
14445	204246	219911
14446	204265	219903
14447	204281	219891
14448	204301	219882
14449	204313	219866
14450	204323	219848
14451	204335	219832
14452	204348	219816
14453	204359	219798
14454	204370	219781
14455	204383	219765
14456	204393	219747
14457	204407	219732
14458	204419	219717
14459	204435	219704
14460	204449	219690
14461	204460	219672
14462	204472	219656
14463	204483	219638
14464	204495	219622
14465	204506	219604
14466	204523	219594
14467	204535	219577
14468	204550	219564
14469	204562	219547
14470	204584	219541
14471	204602	219532
14472	204621	219522
14473	204642	219516
14474	204661	219507
14475	204685	219504
14476	204709	219500
14477	204729	219492
14478	204752	219487
14479	204778	219485
14480	204794	219474
14481	204817	219469
14482	204830	219453
14483	204841	219436
14484	204856	219423
14485	204868	219407
14486	204880	219390
14487	204891	219373
14488	204904	219358
14489	204919	219344
14490	204933	219330
14491	204946	219314
14492	204963	219303
14493	204974	219286
14494	204985	219268
14495	204999	219254
14496	205011	219238
14497	205025	219223
14498	205036	219205
14499	205047	219188
14500	205062	219175
14501	205071	219155
14502	205081	219137
14503	205090	219117
14504	205105	219104
14505	205120	219091
14506	205132	219074
14507	205153	219067
14508	205169	219055
14509	205181	219039
14510	205193	219022
14511	205206	219007
14512	205222	218995
14513	205238	218982
14514	205252	218969
14515	205264	218952
14516	205274	218934
14517	205285	218916
14518	205298	218901
14519	205313	218887
14520	205326	218872
14521	205342	218860
14522	205355	218844
14523	205368	218829
14524	205381	218814
14525	205395	218800
14526	205409	218785
14527	205423	218771
14528	205445	218766
14529	205458	218750
14530	205473	218737
14531	205488	218724
14532	205499	218705
14533	205509	218687
14534	205517	218667
14535	205528	218649
14536	205541	218634
14537	205553	218617
14538	205572	218609
14539	205590	218599
14540	205605	218585
14541	205619	218571
14542	205631	218555
14543	205644	218540
14544	205661	218528
14545	205672	218510
14546	205686	218496
14547	205704	218486
14548	205720	218474
14549	205733	218459
14550	205746	218443
14551	205755	218424
14552	205764	218404
14553	205773	218384
14554	205783	218366
14555	205794	218349
14556	205811	218338
14557	205825	218323
14558	205839	218308
14559	205851	218292
14560	205860	218273
14561	205873	218258
14562	205888	218245
14563	205902	218230
14564	205913	218213
14565	205927	218198
14566	205938	218181
14567	205948	218162
14568	205969	218155
14569	205984	218142
14570	206002	218132
14571	206018	218121
14572	206036	218110
14573	206057	218103
14574	206075	218093
14575	206094	218084
14576	206111	218073
14577	206125	218058
14578	206137	218043
14579	206152	218029
14580	206174	218023
14581	206201	218023
14582	206231	218026
14583	206255	218022
14584	206269	218007
14585	206296	218007
14586	206316	217999
14587	206338	217993
14588	206358	217985
14589	206374	217973
14590	206386	217957
14591	206402	217945
14592	206424	217938
14593	206448	217935
14594	206474	217933
14595	206497	217928
14596	206529	217933
14597	206553	217929
14598	206570	217918
14599	206589	217909
14600	206608	217900
14601	206623	217887
14602	206638	217874
14603	206654	217862
14604	206675	217855
14605	206690	217841
14606	206708	217831
14607	206724	217819
14608	206742	217809
14609	206767	217806
14610	206783	217793
14611	206805	217788
14612	206827	217782
14613	206851	217779
14614	206874	217773
14615	206898	217769
14616	206918	217762
14617	206939	217755
14618	206967	217755
14619	206988	217748
14620	207005	217737
14621	207032	217737
14622	207055	217732
14623	207080	217729
14624	207104	217724
14625	207123	217716
14626	207148	217713
14627	207177	217714
14628	207200	217709
14629	207228	217710
14630	207247	217701
14631	207265	217691
14632	207282	217680
14633	207302	217671
14634	207326	217668
14635	207342	217655
14636	207366	217652
14637	207385	217642
14638	207403	217633
14639	207414	217615
14640	207427	217599
14641	207438	217581
14642	207455	217570
14643	207465	217552
14644	207476	217535
14645	207491	217521
14646	207508	217510
14647	207524	217498
14648	207535	217480
14649	207547	217464
14650	207559	217447
14651	207568	217428
14652	207580	217411
14653	207591	217394
14654	207603	217378
14655	207614	217360
14656	207628	217346
14657	207640	217330
14658	207653	217314
14659	207665	217298
14660	207681	217285
14661	207692	217268
14662	207708	217256
14663	207722	217241
14664	207732	217223
14665	207744	217206
14666	207758	217192
14667	207773	217179
14668	207803	217181
14669	207818	217167
14670	207830	217151
14671	207843	217136
14672	207853	217117
14673	207868	217104
14674	207883	217091
14675	207899	217079
14676	207914	217065
14677	207928	217050
14678	207940	217035
14679	207952	217018
14680	207964	217001
14681	207979	216988
14682	207995	216976
14683	208011	216964
14684	208024	216948
14685	208039	216936
14686	208052	216919
14687	208067	216906
14688	208086	216897
14689	208104	216887
14690	208119	216874
14691	208129	216856
14692	208138	216836
14693	208148	216817
14694	208158	216799
14695	208170	216783
14696	208186	216770
14697	208195	216751
14698	208213	216741
14699	208224	216722
14700	208236	216707
14701	208248	216690
14702	208266	216680
14703	208281	216667
14704	208293	216651
14705	208308	216637
14706	208320	216620
14707	208330	216602
14708	208340	216584
14709	208356	216571
14710	208373	216560
14711	208388	216547
14712	208417	216548
14713	208427	216530
14714	208439	216513
14715	208451	216497
14716	208465	216482
14717	208481	216470
14718	208493	216454
14719	208510	216442
14720	208524	216428
14721	208535	216411
14722	208553	216400
14723	208568	216387
14724	208585	216375
14725	208597	216360
14726	208609	216344
14727	208622	216328
14728	208633	216310
14729	208643	216292
14730	208660	216280
14731	208674	216266
14732	208687	216250
14733	208699	216235
14734	208708	216216
14735	208720	216198
14736	208730	216180
14737	208741	216163
14738	208751	216144
14739	208762	216127
14740	208779	216116
14741	208791	216099
14742	208804	216084
14743	208817	216069
14744	208828	216051
14745	208841	216036
14746	208855	216021
14747	208868	216006
14748	208879	215989
14749	208889	215970
14750	208899	215952
14751	208909	215933
14752	208918	215914
14753	208927	215894
14754	208942	215881
14755	208960	215871
14756	208973	215855
14757	208988	215842
14758	209006	215831
14759	209017	215814
14760	209031	215800
14761	209044	215784
14762	209061	215773
14763	209073	215757
14764	209085	215741
14765	209099	215726
14766	209110	215709
14767	209119	215690
14768	209135	215677
14769	209145	215659
14770	209157	215643
14771	209168	215625
14772	209184	215613
14773	209198	215599
14774	209210	215581
14775	209223	215566
14776	209232	215547
14777	209246	215532
14778	209256	215515
14779	209269	215499
14780	209283	215485
14781	209295	215468
14782	209306	215451
14783	209319	215435
14784	209332	215420
14785	209344	215404
14786	209355	215387
14787	209369	215372
14788	209381	215356
14789	209395	215341
14790	209413	215331
14791	209426	215316
14792	209440	215302
14793	209452	215285
14794	209461	215266
14795	209473	215249
14796	209483	215230
14797	209495	215215
14798	209505	215196
14799	209517	215180
14800	209532	215166
14801	209541	215147
14802	209550	215128
14803	209563	215112
14804	209576	215096
14805	209586	215078
14806	209607	215071
14807	209621	215057
14808	209632	215040
14809	209645	215024
14810	209659	215010
14811	209670	214993
14812	209680	214974
14813	209691	214956
14814	209702	214940
14815	209714	214923
14816	209725	214906
14817	209739	214891
14818	209752	214876
14819	209763	214858
14820	209775	214842
14821	209788	214827
14822	209798	214809
14823	209811	214793
14824	209825	214778
14825	209838	214763
14826	209850	214747
14827	209861	214730
14828	209878	214718
14829	209891	214703
14830	209902	214685
14831	209912	214667
14832	209926	214653
14833	209937	214635
14834	209951	214621
14835	209963	214605
14836	209975	214589
14837	209987	214573
14838	210001	214558
14839	210011	214540
14840	210022	214522
14841	210034	214506
14842	210048	214491
14843	210060	214475
14844	210070	214457
14845	210081	214439
14846	210093	214423
14847	210104	214406
14848	210121	214395
14849	210144	214390
14850	210161	214379
14851	210173	214362
14852	210183	214343
14853	210198	214330
14854	210217	214321
14855	210229	214304
14856	210242	214290
14857	210253	214272
14858	210265	214255
14859	210276	214239
14860	210290	214224
14861	210303	214208
14862	210317	214194
14863	210329	214177
14864	210345	214166
14865	210359	214151
14866	210369	214133
14867	210379	214114
14868	210394	214101
14869	210411	214090
14870	210421	214072
14871	210433	214056
14872	210445	214039
14873	210456	214022
14874	210473	214011
14875	210491	214000
14876	210501	213982
14877	210510	213962
14878	210520	213944
14879	210532	213927
14880	210546	213914
14881	210557	213896
14882	210573	213884
14883	210588	213871
14884	210600	213854
14885	210613	213839
14886	210627	213825
14887	210639	213808
14888	210654	213795
14889	210666	213779
14890	210679	213764
14891	210691	213747
14892	210706	213734
14893	210715	213714
14894	210734	213705
14895	210746	213689
14896	210757	213671
14897	210769	213655
14898	210783	213641
14899	210793	213622
14900	210802	213603
14901	210811	213584
14902	210821	213566
14903	210832	213548
14904	210847	213535
14905	210860	213519
14906	210873	213504
14907	210886	213489
14908	210899	213473
14909	210911	213457
14910	210926	213444
14911	210937	213426
14912	210948	213409
14913	210962	213395
14914	210976	213381
14915	210993	213370
14916	211007	213355
14917	211025	213345
14918	211037	213328
14919	211049	213312
14920	211059	213293
14921	211074	213281
14922	211090	213268
14923	211101	213251
14924	211113	213235
14925	211123	213216
14926	211134	213199
14927	211146	213183
14928	211156	213164
14929	211173	213153
14930	211185	213137
14931	211197	213120
14932	211210	213106
14933	211222	213089
14934	211238	213077
14935	211253	213063
14936	211268	213050
14937	211278	213031
14938	211289	213015
14939	211303	213000
14940	211312	212981
14941	211324	212965
14942	211344	212957
14943	211356	212940
14944	211367	212923
14945	211383	212911
14946	211396	212896
14947	211413	212884
14948	211425	212868
14949	211437	212852
14950	211457	212843
14951	211468	212826
14952	211479	212808
14953	211490	212791
14954	211507	212780
14955	211522	212767
14956	211534	212750
14957	211550	212738
14958	211562	212722
14959	211578	212709
14960	211589	212692
14961	211604	212679
14962	211616	212663
14963	211629	212647
14964	211643	212633
14965	211656	212618
14966	211674	212607
14967	211691	212596
14968	211704	212580
14969	211716	212564
14970	211732	212552
14971	211748	212540
14972	211760	212524
14973	211778	212513
14974	211794	212501
14975	211816	212495
14976	211834	212485
14977	211847	212469
14978	211860	212454
14979	211879	212445
14980	211891	212429
14981	211902	212411
14982	211915	212396
14983	211928	212380
14984	211942	212367
14985	211957	212354
14986	211969	212337
14987	211981	212321
14988	211995	212307
14989	212008	212291
14990	212021	212275
14991	212038	212264
14992	212057	212255
14993	212071	212241
14994	212095	212237
14995	212105	212218
14996	212115	212200
14997	212123	212180
14998	212132	212161
14999	212145	212145
15000	212160	212132
15001	212170	212113
15002	212179	212094
15003	212194	212080
15004	212205	212063
15005	212216	212047
15006	212226	212028
15007	212239	212013
15008	212253	211998
15009	212265	211982
15010	212279	211968
15011	212290	211951
15012	212307	211939
15013	212317	211921
15014	212328	211904
15015	212339	211887
15016	212353	211873
15017	212366	211857
15018	212375	211838
15019	212389	211823
15020	212401	211807
15021	212412	211790
15022	212429	211779
15023	212443	211764
15024	212452	211745
15025	212464	211729
15026	212475	211711
15027	212489	211697
15028	212508	211688
15029	212519	211670
15030	212533	211656
15031	212544	211639
15032	212554	211620
15033	212567	211606
15034	212581	211591
15035	212590	211572
15036	212601	211555
15037	212617	211542
15038	212629	211526
15039	212641	211510
15040	212656	211497
15041	212669	211481
15042	212685	211469
15043	212698	211453
15044	212714	211441
15045	212726	211426
15046	212744	211415
15047	212758	211401
15048	212771	211386
15049	212790	211376
15050	212801	211359
15051	212814	211344
15052	212826	211327
15053	212841	211314
15054	212855	211299
15055	212870	211286
15056	212882	211270
15057	212901	211261
15058	212916	211248
15059	212931	211235
15060	212944	211219
15061	212960	211207
15062	212972	211190
15063	212983	211173
15064	212999	211161
15065	213013	211146
15066	213031	211136
15067	213042	211119
15068	213056	211105
15069	213070	211091
15070	213083	211076
15071	213103	211067
15072	213114	211050
15073	213128	211035
15074	213141	211020
15075	213153	211004
15076	213164	210987
15077	213176	210970
15078	213188	210954
15079	213200	210938
15080	213214	210924
15081	213229	210910
15082	213246	210899
15083	213273	210898
15084	213299	210895
15085	213320	210888
15086	213351	210890
15087	213380	210891
15088	213401	210883
15089	213422	210876
15090	213435	210861
15091	213447	210845
15092	213463	210832
15093	213482	210823
15094	213500	210813
15095	213515	210799
15096	213531	210787
15097	213554	210782
15098	213577	210776
15099	213595	210766
15100	213620	210762
15101	213633	210748
15102	213658	210743
15103	213678	210735
15104	213700	210729
15105	213711	210712
15106	213727	210699
15107	213741	210685
15108	213759	210675
15109	213772	210659
15110	213785	210645
15111	213795	210626
15112	213805	210607
15113	213819	210593
15114	213830	210576
15115	213839	210557
15116	213855	210544
15117	213866	210528
15118	213877	210510
15119	213889	210494
15120	213900	210477
15121	213912	210461
15122	213924	210444
15123	213936	210427
15124	213949	210412
15125	213962	210398
15126	213974	210382
15127	213988	210367
15128	213998	210349
15129	214013	210336
15130	214030	210324
15131	214055	210320
15132	214075	210312
15133	214097	210306
15134	214113	210294
15135	214133	210285
15136	214152	210276
15137	214182	210277
15138	214202	210269
15139	214225	210264
15140	214246	210256
15141	214255	210236
15142	214268	210221
15143	214279	210204
15144	214293	210189
15145	214303	210171
15146	214319	210159
15147	214336	210148
15148	214349	210132
15149	214361	210116
15150	214374	210101
15151	214384	210083
15152	214396	210066
15153	214412	210054
15154	214424	210038
15155	214436	210021
15156	214450	210007
15157	214464	209993
15158	214476	209977
15159	214488	209961
15160	214506	209950
15161	214520	209936
15162	214533	209921
15163	214544	209903
15164	214559	209890
15165	214573	209876
15166	214584	209858
15167	214595	209841
15168	214604	209822
15169	214617	209807
15170	214633	209794
15171	214642	209775
15172	214654	209759
15173	214664	209741
15174	214675	209724
15175	214688	209709
15176	214700	209692
15177	214713	209677
15178	214725	209661
15179	214736	209643
15180	214744	209623
15181	214753	209604
15182	214762	209585
15183	214773	209568
15184	214784	209551
15185	214798	209536
15186	214812	209522
15187	214825	209507
15188	214839	209492
15189	214854	209479
15190	214864	209461
15191	214875	209444
15192	214887	209427
15193	214900	209412
15194	214916	209400
15195	214931	209387
15196	214944	209371
15197	214957	209356
15198	214971	209341
15199	214984	209327
15200	215003	209317
15201	215012	209298
15202	215020	209277
15203	215028	209258
15204	215039	209241
15205	215052	209225
15206	215062	209207
15207	215075	209192
15208	215086	209174
15209	215099	209159
15210	215113	209145
15211	215122	209126
15212	215134	209110
15213	215144	209092
15214	215158	209077
15215	215168	209059
15216	215179	209042
15217	215191	209026
15218	215205	209012
15219	215217	208995
15220	215230	208980
15221	215242	208964
15222	215257	208951
15223	215273	208938
15224	215286	208923
15225	215298	208907
15226	215308	208888
15227	215319	208872
15228	215333	208857
15229	215344	208840
15230	215357	208825
15231	215372	208811
15232	215386	208797
15233	215400	208782
15234	215416	208770
15235	215426	208752
15236	215437	208735
15237	215450	208720
15238	215461	208702
15239	215471	208684
15240	215483	208668
15241	215494	208651
15242	215509	208638
15243	215528	208628
15244	215545	208617
15245	215554	208598
15246	215564	208580
15247	215574	208562
15248	215587	208546
15249	215602	208533
15250	215611	208514
15251	215620	208495
15252	215639	208485
15253	215650	208469
15254	215661	208451
15255	215682	208443
15256	215693	208427
15257	215708	208413
15258	215719	208396
15259	215734	208383
15260	215745	208366
15261	215755	208348
15262	215769	208333
15263	215779	208315
15264	215792	208300
15265	215805	208284
15266	215821	208272
15267	215834	208257
15268	215846	208240
15269	215856	208223
15270	215867	208205
15271	215876	208187
15272	215893	208175
15273	215907	208161
15274	215918	208144
15275	215932	208130
15276	215946	208115
15277	215957	208098
15278	215968	208080
15279	215978	208062
15280	215991	208047
15281	216003	208031
15282	216013	208013
15283	216025	207997
15284	216040	207983
15285	216053	207968
15286	216064	207951
15287	216078	207937
15288	216096	207926
15289	216110	207912
15290	216120	207894
15291	216133	207879
15292	216146	207863
15293	216161	207851
15294	216173	207834
15295	216186	207819
15296	216197	207802
15297	216211	207787
15298	216221	207769
15299	216232	207752
15300	216244	207736
15301	216253	207717
15302	216265	207701
15303	216280	207688
15304	216291	207671
15305	216304	207655
15306	216316	207639
15307	216327	207622
15308	216341	207608
15309	216351	207590
15310	216366	207576
15311	216381	207563
15312	216390	207544
15313	216400	207526
15314	216412	207509
15315	216424	207493
15316	216442	207483
15317	216457	207470
15318	216472	207456
15319	216484	207440
15320	216496	207424
15321	216511	207410
15322	216525	207396
15323	216536	207380
15324	216551	207366
15325	216562	207349
15326	216573	207332
15327	216585	207316
15328	216596	207299
15329	216609	207283
15330	216623	207269
15331	216636	207254
15332	216651	207240
15333	216662	207224
15334	216677	207210
15335	216688	207193
15336	216701	207177
15337	216713	207162
15338	216726	207147
15339	216737	207130
15340	216749	207113
15341	216761	207097
15342	216769	207077
15343	216782	207062
15344	216797	207049
15345	216811	207034
15346	216822	207017
15347	216833	207000
15348	216845	206984
15349	216854	206965
15350	216868	206950
15351	216879	206934
15352	216893	206919
15353	216905	206903
15354	216919	206889
15355	216929	206871
15356	216941	206854
15357	216958	206844
15358	216975	206831
15359	216986	206815
15360	217004	206804
15361	217017	206789
15362	217031	206775
15363	217043	206758
15364	217055	206742
15365	217065	206725
15366	217077	206709
15367	217091	206694
15368	217104	206678
15369	217116	206663
15370	217126	206644
15371	217150	206640
15372	217162	206624
15373	217178	206612
15374	217190	206595
15375	217202	206579
15376	217215	206564
15377	217229	206549
15378	217241	206534
15379	217250	206514
15380	217264	206500
15381	217282	206490
15382	217295	206475
15383	217309	206461
15384	217320	206444
15385	217330	206426
15386	217342	206410
15387	217353	206392
15388	217363	206374
15389	217372	206355
15390	217381	206336
15391	217389	206317
15392	217404	206303
15393	217417	206288
15394	217428	206271
15395	217440	206254
15396	217454	206240
15397	217468	206226
15398	217478	206208
15399	217489	206191
15400	217500	206174
15401	217509	206155
15402	217519	206136
15403	217529	206119
15404	217541	206103
15405	217552	206085
15406	217563	206068
15407	217580	206057
15408	217595	206043
15409	217606	206027
15410	217617	206010
15411	217631	205996
15412	217650	205986
15413	217662	205970
15414	217676	205956
15415	217686	205938
15416	217700	205923
15417	217711	205906
15418	217724	205891
15419	217736	205875
15420	217748	205859
15421	217760	205842
15422	217772	205826
15423	217783	205810
15424	217793	205792
15425	217806	205776
15426	217817	205759
15427	217829	205743
15428	217840	205726
15429	217852	205710
15430	217872	205702
15431	217884	205685
15432	217897	205670
15433	217908	205653
15434	217923	205639
15435	217940	205628
15436	217950	205611
15437	217962	205594
15438	217972	205576
15439	217981	205558
15440	217993	205541
15441	218012	205532
15442	218022	205513
15443	218036	205499
15444	218049	205485
15445	218065	205472
15446	218081	205460
15447	218097	205447
15448	218110	205432
15449	218127	205421
15450	218143	205408
15451	218152	205389
15452	218168	205377
15453	218181	205361
15454	218194	205347
15455	218206	205330
15456	218216	205313
15457	218227	205296
15458	218240	205280
15459	218251	205263
15460	218263	205247
15461	218276	205232
15462	218294	205222
15463	218305	205205
15464	218320	205191
15465	218332	205175
15466	218345	205160
15467	218364	205150
15468	218376	205134
15469	218393	205123
15470	218403	205105
15471	218417	205091
15472	218429	205075
15473	218440	205057
15474	218458	205047
15475	218472	205032
15476	218487	205020
15477	218500	205004
15478	218515	204991
15479	218527	204975
15480	218540	204960
15481	218553	204944
15482	218565	204929
15483	218582	204917
15484	218594	204901
15485	218606	204885
15486	218618	204869
15487	218631	204853
15488	218643	204838
15489	218661	204827
15490	218674	204812
15491	218686	204796
15492	218699	204781
15493	218714	204768
15494	218732	204756
15495	218745	204742
15496	218757	204725
15497	218767	204707
15498	218778	204691
15499	218793	204678
15500	218805	204661
15501	218815	204643
15502	218824	204624
15503	218834	204606
15504	218850	204594
15505	218863	204579
15506	218877	204564
15507	218888	204548
15508	218902	204533
15509	218914	204518
15510	218926	204502
15511	218940	204487
15512	218954	204473
15513	218965	204456
15514	218978	204441
15515	218991	204425
15516	219007	204413
15517	219017	204395
15518	219031	204381
15519	219051	204372
15520	219070	204363
15521	219083	204348
15522	219103	204339
15523	219122	204329
15524	219141	204320
15525	219158	204308
15526	219170	204292
15527	219184	204278
15528	219204	204270
15529	219217	204254
15530	219231	204240
15531	219248	204229
15532	219263	204215
15533	219274	204198
15534	219296	204192
15535	219310	204177
15536	219322	204162
15537	219334	204146
15538	219353	204136
15539	219369	204123
15540	219393	204118
15541	219421	204117
15542	219432	204100
15543	219455	204094
15544	219474	204085
15545	219495	204077
15546	219511	204065
15547	219527	204052
15548	219540	204037
15549	219554	204023
15550	219571	204011
15551	219586	203998
15552	219603	203986
15553	219617	203973
15554	219634	203961
15555	219651	203949
15556	219670	203940
15557	219686	203927
15558	219704	203917
15559	219717	203902
15560	219731	203888
15561	219749	203877
15562	219758	203858
15563	219773	203845
15564	219783	203827
15565	219799	203815
15566	219815	203802
15567	219827	203786
15568	219837	203768
15569	219852	203755
15570	219863	203738
15571	219876	203723
15572	219888	203707
15573	219904	203695
15574	219916	203678
15575	219932	203666
15576	219946	203652
15577	219969	203646
15578	219988	203636
15579	220003	203623
15580	220018	203609
15581	220031	203594
15582	220045	203580
15583	220057	203564
15584	220070	203549
15585	220080	203531
15586	220092	203515
15587	220106	203500
15588	220122	203488
15589	220134	203472
15590	220147	203457
15591	220157	203439
15592	220167	203421
15593	220184	203409
15594	220200	203397
15595	220211	203380
15596	220224	203365
15597	220238	203351
15598	220250	203335
15599	220266	203322
15600	220276	203304
15601	220285	203286
15602	220295	203268
15603	220309	203253
15604	220322	203238
15605	220336	203224
15606	220357	203217
15607	220374	203205
15608	220384	203187
15609	220398	203173
15610	220409	203156
15611	220425	203144
15612	220439	203129
15613	220452	203114
15614	220464	203098
15615	220476	203082
15616	220486	203064
15617	220496	203046
15618	220507	203029
15619	220522	203015
15620	220533	202999
15621	220549	202986
15622	220562	202971
15623	220573	202954
15624	220584	202937
15625	220596	202921
15626	220608	202905
15627	220620	202889
15628	220631	202872
15629	220648	202861
15630	220661	202846
15631	220677	202833
15632	220689	202817
15633	220702	202802
15634	220715	202787
15635	220730	202774
15636	220746	202761
15637	220762	202749
15638	220781	202739
15639	220795	202724
15640	220807	202709
15641	220824	202697
15642	220840	202685
15643	220854	202671
15644	220869	202657
15645	220882	202642
15646	220894	202627
15647	220906	202610
15648	220916	202592
15649	220930	202578
15650	220941	202561
15651	220952	202544
15652	220961	202525
15653	220970	202507
15654	220983	202491
15655	220997	202477
15656	221010	202462
15657	221028	202451
15658	221042	202437
15659	221058	202425
15660	221077	202415
15661	221090	202400
15662	221102	202384
15663	221115	202369
15664	221131	202357
15665	221146	202343
15666	221158	202327
15667	221172	202313
15668	221186	202299
15669	221202	202287
15670	221216	202272
15671	221232	202260
15672	221244	202243
15673	221256	202228
15674	221274	202216
15675	221288	202203
15676	221301	202187
15677	221313	202171
15678	221325	202155
15679	221344	202146
15680	221355	202129
15681	221373	202118
15682	221384	202101
15683	221409	202097
15684	221419	202080
15685	221430	202062
15686	221442	202046
15687	221454	202030
15688	221469	202017
15689	221482	202002
15690	221498	201989
15691	221512	201975
15692	221525	201960
15693	221539	201946
15694	221553	201931
15695	221570	201920
15696	221585	201907
15697	221599	201893
15698	221612	201877
15699	221623	201860
15700	221635	201845
15701	221650	201831
15702	221661	201814
15703	221673	201798
15704	221692	201789
15705	221710	201778
15706	221723	201763
15707	221735	201747
15708	221747	201730
15709	221759	201714
15710	221770	201698
15711	221782	201681
15712	221794	201665
15713	221804	201647
15714	221815	201630
15715	221829	201616
15716	221840	201599
15717	221857	201588
15718	221871	201574
15719	221885	201559
15720	221898	201545
15721	221916	201534
15722	221934	201523
15723	221947	201508
15724	221968	201500
15725	221987	201491
15726	222004	201479
15727	222022	201468
15728	222033	201452
15729	222049	201439
15730	222063	201425
15731	222073	201407
15732	222106	201410
15733	222152	201425
15734	222175	201419
15735	222198	201412
15736	222224	201409
15737	222242	201399
15738	222256	201385
15739	222267	201368
15740	222284	201356
15741	222297	201341
15742	222315	201330
15743	222334	201321
15744	222357	201314
15745	222379	201308
15746	222393	201293
15747	222409	201281
15748	222445	201287
15749	222468	201281
15750	222488	201271
15751	222500	201255
15752	222514	201242
15753	222532	201231
15754	222552	201222
15755	222570	201211
15756	222587	201200
15757	222606	201190
15758	222640	201194
15759	222661	201186
15760	222682	201178
15761	222702	201170
15762	222727	201165
15763	222740	201150
15764	222753	201135
15765	222768	201122
15766	222787	201112
15767	222803	201100
15768	222819	201086
15769	222836	201075
15770	222856	201066
15771	222872	201054
15772	222888	201042
15773	222903	201028
15774	222922	201018
15775	222942	201009
15776	222959	200998
15777	222975	200985
15778	222994	200976
15779	223014	200967
15780	223040	200964
15781	223061	200956
15782	223082	200947
15783	223093	200931
15784	223111	200920
15785	223129	200909
15786	223147	200899
15787	223174	200896
15788	223189	200882
15789	223204	200869
15790	223224	200861
15791	223240	200848
15792	223265	200844
15793	223288	200838
15794	223304	200825
15795	223322	200815
15796	223338	200802
15797	223357	200792
15798	223373	200779
15799	223396	200774
15800	223416	200765
15801	223427	200748
15802	223438	200731
15803	223452	200716
15804	223471	200707
15805	223486	200694
15806	223504	200683
15807	223520	200670
15808	223542	200663
15809	223554	200647
15810	223569	200633
15811	223588	200624
15812	223607	200614
15813	223622	200601
15814	223635	200585
15815	223648	200570
15816	223667	200560
15817	223684	200549
15818	223705	200541
15819	223720	200528
15820	223739	200518
15821	223753	200504
15822	223768	200491
15823	223785	200479
15824	223800	200465
15825	223814	200451
15826	223836	200444
15827	223852	200432
15828	223870	200421
15829	223882	200405
15830	223898	200392
15831	223912	200378
15832	223930	200367
15833	223945	200354
15834	223965	200345
15835	223980	200332
15836	223997	200320
15837	224024	200317
15838	224035	200300
15839	224045	200283
15840	224058	200268
15841	224074	200255
15842	224095	200247
15843	224117	200240
15844	224140	200234
15845	224157	200222
15846	224175	200211
15847	224194	200201
15848	224217	200195
15849	224234	200183
15850	224258	200178
15851	224274	200166
15852	224292	200155
15853	224311	200145
15854	224325	200131
15855	224348	200125
15856	224363	200111
15857	224383	200103
15858	224404	200094
15859	224427	200088
15860	224446	200079
15861	224461	200065
15862	224474	200050
15863	224494	200041
15864	224514	200032
